"SeasonID","League","team","Minuta","Gole"
2006,"serie-a","Livorno","71-80",3
2006,"serie-a","Livorno","81-90",5
2006,"serie-a","Palermo","0-10",6
2006,"serie-a","Palermo","11-20",5
2006,"serie-a","Palermo","21-30",6
2006,"serie-a","Palermo","31-40",6
2006,"serie-a","Palermo","41-50",12
2006,"serie-a","Palermo","51-60",3
2006,"serie-a","Palermo","61-70",4
2006,"serie-a","Palermo","71-80",10
2006,"serie-a","Palermo","81-90",6
2006,"serie-a","Parma","0-10",5
2006,"serie-a","Parma","11-20",3
2006,"serie-a","Parma","21-30",7
2006,"serie-a","Parma","31-40",5
2006,"serie-a","Parma","41-50",1
2006,"serie-a","Parma","51-60",2
2006,"serie-a","Parma","61-70",2
2006,"serie-a","Parma","71-80",7
2006,"serie-a","Parma","81-90",8
2006,"serie-a","Reggina","0-10",4
2006,"serie-a","Reggina","11-20",3
2006,"serie-a","Reggina","21-30",4
2006,"serie-a","Reggina","31-40",5
2006,"serie-a","Reggina","41-50",5
2006,"serie-a","Reggina","51-60",12
2006,"serie-a","Reggina","61-70",6
2006,"serie-a","Reggina","71-80",8
2006,"serie-a","Reggina","81-90",5
2006,"serie-a","Sampdoria","0-10",2
2006,"serie-a","Sampdoria","11-20",6
2006,"serie-a","Sampdoria","21-30",6
2006,"serie-a","Sampdoria","31-40",5
2006,"serie-a","Sampdoria","41-50",4
2006,"serie-a","Sampdoria","51-60",5
2006,"serie-a","Sampdoria","61-70",6
2006,"serie-a","Sampdoria","71-80",4
2006,"serie-a","Sampdoria","81-90",6
2006,"serie-a","Siena","0-10",1
2006,"serie-a","Siena","11-20",3
2006,"serie-a","Siena","21-30",3
2006,"serie-a","Siena","31-40",2
2006,"serie-a","Siena","41-50",5
2006,"serie-a","Siena","61-70",3
2006,"serie-a","Siena","71-80",5
2006,"serie-a","Siena","81-90",12
2006,"serie-a","Torino","11-20",3
2006,"serie-a","Torino","21-30",3
2006,"serie-a","Torino","31-40",1
2006,"serie-a","Torino","41-50",2
2006,"serie-a","Torino","51-60",2
2006,"serie-a","Torino","61-70",3
2006,"serie-a","Torino","71-80",5
2006,"serie-a","Torino","81-90",8
2006,"serie-a","Udinese","0-10",3
2006,"serie-a","Udinese","11-20",5
2006,"serie-a","Udinese","21-30",5
2006,"serie-a","Udinese","31-40",6
2006,"serie-a","Udinese","41-50",7
2006,"serie-a","Udinese","51-60",7
2006,"serie-a","Udinese","61-70",9
2006,"serie-a","Udinese","71-80",3
2006,"serie-a","Udinese","81-90",4
2007,"bundesliga","1. FC Nürnberg","0-10",4
2007,"bundesliga","1. FC Nürnberg","11-20",5
2007,"bundesliga","1. FC Nürnberg","21-30",2
2007,"bundesliga","1. FC Nürnberg","31-40",4
2007,"bundesliga","1. FC Nürnberg","41-50",4
2007,"bundesliga","1. FC Nürnberg","51-60",7
2007,"bundesliga","1. FC Nürnberg","61-70",1
2007,"bundesliga","1. FC Nürnberg","71-80",2
2007,"bundesliga","1. FC Nürnberg","81-90",6
2007,"bundesliga","Arminia Bielefeld","0-10",1
2007,"bundesliga","Arminia Bielefeld","11-20",2
2007,"bundesliga","Arminia Bielefeld","21-30",1
2007,"bundesliga","Arminia Bielefeld","31-40",4
2007,"bundesliga","Arminia Bielefeld","41-50",2
2007,"bundesliga","Arminia Bielefeld","51-60",6
2007,"bundesliga","Arminia Bielefeld","61-70",3
2007,"bundesliga","Arminia Bielefeld","71-80",7
2007,"bundesliga","Arminia Bielefeld","81-90",8
2007,"bundesliga","Bayer Leverkusen","0-10",5
2007,"bundesliga","Bayer Leverkusen","11-20",1
2007,"bundesliga","Bayer Leverkusen","21-30",3
2007,"bundesliga","Bayer Leverkusen","31-40",8
2007,"bundesliga","Bayer Leverkusen","41-50",5
2007,"bundesliga","Bayer Leverkusen","51-60",10
2007,"bundesliga","Bayer Leverkusen","61-70",5
2007,"bundesliga","Bayer Leverkusen","71-80",8
2007,"bundesliga","Bayer Leverkusen","81-90",8
2007,"bundesliga","Bayern Monachium","0-10",6
2007,"bundesliga","Bayern Monachium","11-20",8
2007,"bundesliga","Bayern Monachium","21-30",5
2007,"bundesliga","Bayern Monachium","31-40",9
2007,"bundesliga","Bayern Monachium","41-50",5
2007,"bundesliga","Bayern Monachium","51-60",7
2007,"bundesliga","Bayern Monachium","61-70",10
2007,"bundesliga","Bayern Monachium","71-80",8
2007,"bundesliga","Bayern Monachium","81-90",10
2007,"bundesliga","Bochum","0-10",5
2007,"bundesliga","Bochum","11-20",7
2007,"bundesliga","Bochum","21-30",1
2007,"bundesliga","Bochum","31-40",2
2007,"bundesliga","Bochum","41-50",14
2007,"bundesliga","Bochum","51-60",3
2007,"bundesliga","Bochum","61-70",8
2007,"bundesliga","Bochum","81-90",6
2007,"bundesliga","Borussia Dortmund","0-10",1
2007,"bundesliga","Borussia Dortmund","11-20",3
2007,"bundesliga","Borussia Dortmund","21-30",6
2007,"bundesliga","Borussia Dortmund","31-40",5
2007,"bundesliga","Borussia Dortmund","41-50",6
2007,"bundesliga","Borussia Dortmund","51-60",5
2007,"bundesliga","Borussia Dortmund","61-70",10
2007,"bundesliga","Borussia Dortmund","71-80",5
2007,"bundesliga","Borussia Dortmund","81-90",7
2007,"bundesliga","Cottbus","0-10",2
2007,"bundesliga","Cottbus","11-20",5
2007,"bundesliga","Cottbus","21-30",2
2007,"bundesliga","Cottbus","31-40",2
2007,"bundesliga","Cottbus","41-50",6
2007,"bundesliga","Cottbus","51-60",4
2007,"bundesliga","Cottbus","61-70",6
2007,"bundesliga","Cottbus","71-80",3
2007,"bundesliga","Cottbus","81-90",5
2007,"bundesliga","Duisburg","0-10",5
2007,"bundesliga","Duisburg","11-20",4
2007,"bundesliga","Duisburg","21-30",4
2007,"bundesliga","Duisburg","31-40",2
2007,"bundesliga","Duisburg","41-50",4
2007,"bundesliga","Duisburg","51-60",5
2007,"bundesliga","Duisburg","61-70",5
2007,"bundesliga","Duisburg","71-80",4
2007,"bundesliga","Duisburg","81-90",3
2007,"bundesliga","Eintracht Frankfurt","0-10",3
2007,"bundesliga","Eintracht Frankfurt","11-20",3
2007,"bundesliga","Eintracht Frankfurt","21-30",4
2007,"bundesliga","Eintracht Frankfurt","31-40",6
2007,"bundesliga","Eintracht Frankfurt","41-50",6
2007,"bundesliga","Eintracht Frankfurt","51-60",6
2007,"bundesliga","Eintracht Frankfurt","61-70",4
2007,"bundesliga","Eintracht Frankfurt","71-80",3
2007,"bundesliga","Eintracht Frankfurt","81-90",7
2007,"bundesliga","FC Schalke 04","0-10",2
2007,"bundesliga","FC Schalke 04","11-20",7
2007,"bundesliga","FC Schalke 04","21-30",4
2007,"bundesliga","FC Schalke 04","31-40",8
2007,"bundesliga","FC Schalke 04","41-50",6
2007,"bundesliga","FC Schalke 04","51-60",6
2007,"bundesliga","FC Schalke 04","61-70",6
2007,"bundesliga","FC Schalke 04","71-80",8
2007,"bundesliga","FC Schalke 04","81-90",5
2007,"bundesliga","Hamburger SV","0-10",4
2007,"bundesliga","Hamburger SV","11-20",4
2007,"bundesliga","Hamburger SV","21-30",5
2007,"bundesliga","Hamburger SV","31-40",5
2007,"bundesliga","Hamburger SV","41-50",4
2007,"bundesliga","Hamburger SV","51-60",6
2007,"bundesliga","Hamburger SV","61-70",8
2007,"bundesliga","Hamburger SV","71-80",4
2007,"bundesliga","Hamburger SV","81-90",7
2007,"bundesliga","Hannover","0-10",3
2007,"bundesliga","Hannover","11-20",6
2007,"bundesliga","Hannover","21-30",6
2007,"bundesliga","Hannover","31-40",6
2007,"bundesliga","Hannover","41-50",6
2007,"bundesliga","Hannover","51-60",7
2007,"bundesliga","Hannover","61-70",3
2007,"bundesliga","Hannover","71-80",6
2007,"bundesliga","Hannover","81-90",9
2007,"bundesliga","Hertha Berlin","0-10",3
2007,"bundesliga","Hertha Berlin","21-30",4
2007,"bundesliga","Hertha Berlin","31-40",6
2007,"bundesliga","Hertha Berlin","41-50",4
2007,"bundesliga","Hertha Berlin","51-60",4
2007,"bundesliga","Hertha Berlin","61-70",8
2007,"bundesliga","Hertha Berlin","71-80",3
2007,"bundesliga","Hertha Berlin","81-90",6
2007,"bundesliga","Karlsruher","11-20",1
2007,"bundesliga","Karlsruher","21-30",4
2007,"bundesliga","Karlsruher","31-40",1
2007,"bundesliga","Karlsruher","41-50",2
2007,"bundesliga","Karlsruher","51-60",8
2007,"bundesliga","Karlsruher","61-70",11
2007,"bundesliga","Karlsruher","71-80",6
2007,"bundesliga","Karlsruher","81-90",5
2007,"bundesliga","Rostock","0-10",1
2007,"bundesliga","Rostock","11-20",5
2007,"bundesliga","Rostock","21-30",2
2007,"bundesliga","Rostock","31-40",3
2007,"bundesliga","Rostock","41-50",2
2007,"bundesliga","Rostock","51-60",6
2007,"bundesliga","Rostock","61-70",3
2007,"bundesliga","Rostock","71-80",5
2007,"bundesliga","Rostock","81-90",2
2007,"bundesliga","VfB Stuttgart","0-10",5
2007,"bundesliga","VfB Stuttgart","11-20",8
2007,"bundesliga","VfB Stuttgart","21-30",5
2007,"bundesliga","VfB Stuttgart","31-40",4
2007,"bundesliga","VfB Stuttgart","41-50",9
2007,"bundesliga","VfB Stuttgart","51-60",5
2007,"bundesliga","VfB Stuttgart","61-70",5
2007,"bundesliga","VfB Stuttgart","71-80",5
2007,"bundesliga","VfB Stuttgart","81-90",10
2007,"bundesliga","VfL Wolfsburg","0-10",5
2007,"bundesliga","VfL Wolfsburg","11-20",6
2007,"bundesliga","VfL Wolfsburg","21-30",9
2007,"bundesliga","VfL Wolfsburg","31-40",3
2007,"bundesliga","VfL Wolfsburg","41-50",5
2007,"bundesliga","VfL Wolfsburg","51-60",8
2007,"bundesliga","VfL Wolfsburg","61-70",4
2007,"bundesliga","VfL Wolfsburg","71-80",10
2007,"bundesliga","VfL Wolfsburg","81-90",6
2007,"bundesliga","Werder Brema","0-10",7
2007,"bundesliga","Werder Brema","11-20",5
2007,"bundesliga","Werder Brema","21-30",6
2007,"bundesliga","Werder Brema","31-40",6
2007,"bundesliga","Werder Brema","41-50",10
2007,"bundesliga","Werder Brema","51-60",9
2007,"bundesliga","Werder Brema","61-70",11
2007,"bundesliga","Werder Brema","71-80",10
2007,"bundesliga","Werder Brema","81-90",11
2007,"laliga","Almeria","0-10",3
2007,"laliga","Almeria","11-20",6
2007,"laliga","Almeria","21-30",1
2007,"laliga","Almeria","31-40",5
2007,"laliga","Almeria","41-50",6
2007,"laliga","Almeria","51-60",5
2007,"laliga","Almeria","61-70",5
2007,"laliga","Almeria","71-80",2
2007,"laliga","Almeria","81-90",7
2007,"laliga","Ath. Bilbao","0-10",9
2007,"laliga","Ath. Bilbao","11-20",2
2007,"laliga","Ath. Bilbao","21-30",2
2007,"laliga","Ath. Bilbao","31-40",5
2007,"laliga","Ath. Bilbao","41-50",3
2007,"laliga","Ath. Bilbao","51-60",4
2007,"laliga","Ath. Bilbao","61-70",5
2007,"laliga","Ath. Bilbao","71-80",4
2007,"laliga","Ath. Bilbao","81-90",5
2007,"laliga","Atl. Madryt","0-10",7
2007,"laliga","Atl. Madryt","11-20",6
2007,"laliga","Atl. Madryt","21-30",10
2007,"laliga","Atl. Madryt","31-40",9
2007,"laliga","Atl. Madryt","41-50",4
2007,"laliga","Atl. Madryt","51-60",7
2007,"laliga","Atl. Madryt","61-70",9
2007,"laliga","Atl. Madryt","71-80",7
2007,"laliga","Atl. Madryt","81-90",5
2007,"laliga","Barcelona","0-10",6
2007,"laliga","Barcelona","11-20",11
2007,"laliga","Barcelona","21-30",9
2007,"laliga","Barcelona","31-40",7
2007,"laliga","Barcelona","41-50",7
2007,"laliga","Barcelona","51-60",8
2007,"laliga","Barcelona","61-70",8
2007,"laliga","Barcelona","71-80",10
2007,"laliga","Barcelona","81-90",10
2007,"laliga","Betis","0-10",4
2007,"laliga","Betis","11-20",2
2007,"laliga","Betis","21-30",2
2007,"laliga","Betis","31-40",5
2007,"laliga","Betis","41-50",6
2007,"laliga","Betis","51-60",6
2007,"laliga","Betis","61-70",6
2007,"laliga","Betis","71-80",5
2007,"laliga","Betis","81-90",7
2007,"laliga","Espanyol","0-10",7
2007,"laliga","Espanyol","11-20",4
2007,"laliga","Espanyol","21-30",4
2007,"laliga","Espanyol","31-40",5
2007,"laliga","Espanyol","41-50",3
2007,"laliga","Espanyol","51-60",9
2007,"laliga","Espanyol","61-70",1
2007,"laliga","Espanyol","71-80",2
2007,"laliga","Espanyol","81-90",6
2007,"laliga","Getafe","0-10",6
2007,"laliga","Getafe","11-20",2
2007,"laliga","Getafe","21-30",2
2007,"laliga","Getafe","31-40",3
2007,"laliga","Getafe","41-50",2
2007,"laliga","Getafe","51-60",5
2007,"laliga","Getafe","61-70",8
2007,"laliga","Getafe","71-80",5
2007,"laliga","Getafe","81-90",10
2007,"laliga","Huelva","0-10",1
2007,"laliga","Huelva","11-20",6
2007,"laliga","Huelva","21-30",4
2007,"laliga","Huelva","31-40",4
2007,"laliga","Huelva","41-50",6
2007,"laliga","Huelva","51-60",9
2007,"laliga","Huelva","61-70",1
2007,"laliga","Huelva","71-80",2
2007,"laliga","Huelva","81-90",6
2007,"laliga","La Coruna","0-10",6
2007,"laliga","La Coruna","11-20",1
2007,"laliga","La Coruna","21-30",5
2007,"laliga","La Coruna","31-40",4
2007,"laliga","La Coruna","41-50",6
2007,"laliga","La Coruna","51-60",5
2007,"laliga","La Coruna","61-70",4
2007,"laliga","La Coruna","71-80",6
2007,"laliga","La Coruna","81-90",7
2007,"laliga","Levante","0-10",2
2007,"laliga","Levante","11-20",3
2007,"laliga","Levante","21-30",1
2007,"laliga","Levante","31-40",4
2007,"laliga","Levante","41-50",5
2007,"laliga","Levante","51-60",7
2007,"laliga","Levante","61-70",2
2007,"laliga","Levante","71-80",5
2007,"laliga","Levante","81-90",4
2007,"laliga","Mallorca","0-10",4
2007,"laliga","Mallorca","11-20",13
2007,"laliga","Mallorca","21-30",4
2007,"laliga","Mallorca","31-40",7
2007,"laliga","Mallorca","41-50",8
2007,"laliga","Mallorca","51-60",6
2007,"laliga","Mallorca","61-70",6
2007,"laliga","Mallorca","71-80",11
2007,"laliga","Mallorca","81-90",10
2007,"laliga","Murcia","0-10",1
2007,"laliga","Murcia","11-20",5
2007,"laliga","Murcia","21-30",3
2007,"laliga","Murcia","31-40",2
2007,"laliga","Murcia","41-50",4
2007,"laliga","Murcia","51-60",3
2007,"laliga","Murcia","61-70",3
2007,"laliga","Murcia","71-80",3
2007,"laliga","Murcia","81-90",11
2007,"laliga","Osasuna","0-10",5
2007,"laliga","Osasuna","11-20",1
2007,"laliga","Osasuna","21-30",3
2007,"laliga","Osasuna","31-40",3
2007,"laliga","Osasuna","41-50",5
2007,"laliga","Osasuna","51-60",5
2007,"laliga","Osasuna","61-70",4
2007,"laliga","Osasuna","71-80",7
2007,"laliga","Osasuna","81-90",3
2007,"laliga","Racing Santander","0-10",2
2007,"laliga","Racing Santander","11-20",2
2007,"laliga","Racing Santander","21-30",3
2007,"laliga","Racing Santander","31-40",2
2007,"laliga","Racing Santander","41-50",2
2007,"laliga","Racing Santander","51-60",8
2007,"laliga","Racing Santander","61-70",4
2007,"laliga","Racing Santander","71-80",3
2007,"laliga","Racing Santander","81-90",14
2007,"laliga","Real Madryt","0-10",9
2007,"laliga","Real Madryt","11-20",7
2007,"laliga","Real Madryt","21-30",7
2007,"laliga","Real Madryt","31-40",9
2007,"laliga","Real Madryt","41-50",7
2007,"laliga","Real Madryt","51-60",5
2007,"laliga","Real Madryt","61-70",10
2007,"laliga","Real Madryt","71-80",18
2007,"laliga","Real Madryt","81-90",11
2007,"laliga","Sevilla","0-10",4
2007,"laliga","Sevilla","11-20",10
2007,"laliga","Sevilla","21-30",8
2007,"laliga","Sevilla","31-40",6
2007,"laliga","Sevilla","41-50",10
2007,"laliga","Sevilla","51-60",4
2007,"laliga","Sevilla","61-70",8
2007,"laliga","Sevilla","71-80",8
2007,"laliga","Sevilla","81-90",12
2007,"laliga","Valencia","0-10",3
2007,"laliga","Valencia","11-20",8
2007,"laliga","Valencia","21-30",5
2007,"laliga","Valencia","31-40",6
2007,"laliga","Valencia","41-50",2
2007,"laliga","Valencia","51-60",5
2007,"laliga","Valencia","61-70",6
2007,"laliga","Valencia","71-80",4
2007,"laliga","Valencia","81-90",8
2007,"laliga","Valladolid","0-10",4
2007,"laliga","Valladolid","11-20",2
2007,"laliga","Valladolid","21-30",5
2007,"laliga","Valladolid","31-40",7
2007,"laliga","Valladolid","41-50",4
2007,"laliga","Valladolid","51-60",7
2007,"laliga","Valladolid","61-70",5
2007,"laliga","Valladolid","71-80",3
2007,"laliga","Valladolid","81-90",5
2007,"laliga","Villarreal","0-10",3
2007,"laliga","Villarreal","11-20",10
2007,"laliga","Villarreal","21-30",4
2007,"laliga","Villarreal","31-40",11
2007,"laliga","Villarreal","41-50",5
2007,"laliga","Villarreal","51-60",1
2007,"laliga","Villarreal","61-70",11
2007,"laliga","Villarreal","71-80",5
2007,"laliga","Villarreal","81-90",13
2007,"laliga","Zaragoza","0-10",3
2007,"laliga","Zaragoza","11-20",5
2007,"laliga","Zaragoza","21-30",6
2007,"laliga","Zaragoza","31-40",4
2007,"laliga","Zaragoza","41-50",1
2007,"laliga","Zaragoza","51-60",3
2007,"laliga","Zaragoza","61-70",7
2007,"laliga","Zaragoza","71-80",6
2007,"laliga","Zaragoza","81-90",12
2007,"ligue-1","Auxerre","0-10",4
2007,"ligue-1","Auxerre","11-20",2
2007,"ligue-1","Auxerre","21-30",1
2007,"ligue-1","Auxerre","31-40",2
2007,"ligue-1","Auxerre","41-50",2
2007,"ligue-1","Auxerre","51-60",5
2007,"ligue-1","Auxerre","61-70",3
2007,"ligue-1","Auxerre","71-80",5
2007,"ligue-1","Auxerre","81-90",8
2007,"ligue-1","Bordeaux","0-10",2
2007,"ligue-1","Bordeaux","11-20",8
2007,"ligue-1","Bordeaux","21-30",3
2007,"ligue-1","Bordeaux","31-40",9
2007,"ligue-1","Bordeaux","41-50",7
2007,"ligue-1","Bordeaux","51-60",10
2007,"ligue-1","Bordeaux","61-70",7
2007,"ligue-1","Bordeaux","71-80",5
2007,"ligue-1","Bordeaux","81-90",14
2007,"ligue-1","Caen","0-10",4
2007,"ligue-1","Caen","11-20",4
2007,"ligue-1","Caen","21-30",1
2007,"ligue-1","Caen","31-40",5
2007,"ligue-1","Caen","41-50",2
2007,"ligue-1","Caen","51-60",5
2007,"ligue-1","Caen","61-70",7
2007,"ligue-1","Caen","71-80",7
2007,"ligue-1","Caen","81-90",11
2007,"ligue-1","Le Mans","0-10",1
2007,"ligue-1","Le Mans","11-20",3
2007,"ligue-1","Le Mans","21-30",7
2007,"ligue-1","Le Mans","31-40",6
2007,"ligue-1","Le Mans","41-50",9
2007,"ligue-1","Le Mans","51-60",8
2007,"ligue-1","Le Mans","61-70",5
2007,"ligue-1","Le Mans","71-80",4
2007,"ligue-1","Le Mans","81-90",3
2007,"ligue-1","Lens","0-10",4
2007,"ligue-1","Lens","11-20",1
2007,"ligue-1","Lens","21-30",2
2007,"ligue-1","Lens","31-40",5
2007,"ligue-1","Lens","41-50",4
2007,"ligue-1","Lens","51-60",5
2007,"ligue-1","Lens","61-70",9
2007,"ligue-1","Lens","71-80",5
2007,"ligue-1","Lens","81-90",7
2007,"ligue-1","Lille","0-10",2
2007,"ligue-1","Lille","11-20",8
2007,"ligue-1","Lille","21-30",3
2007,"ligue-1","Lille","31-40",8
2007,"ligue-1","Lille","41-50",7
2007,"ligue-1","Lille","51-60",5
2007,"ligue-1","Lille","61-70",4
2007,"ligue-1","Lille","71-80",2
2007,"ligue-1","Lille","81-90",6
2007,"ligue-1","Lorient","0-10",3
2007,"ligue-1","Lorient","11-20",4
2007,"ligue-1","Lorient","21-30",1
2007,"ligue-1","Lorient","41-50",8
2007,"ligue-1","Lorient","51-60",2
2007,"ligue-1","Lorient","61-70",3
2007,"ligue-1","Lorient","71-80",5
2007,"ligue-1","Lorient","81-90",5
2007,"ligue-1","Lyon","0-10",10
2007,"ligue-1","Lyon","11-20",9
2007,"ligue-1","Lyon","21-30",4
2007,"ligue-1","Lyon","31-40",10
2007,"ligue-1","Lyon","41-50",4
2007,"ligue-1","Lyon","51-60",9
2007,"ligue-1","Lyon","61-70",8
2007,"ligue-1","Lyon","71-80",8
2007,"ligue-1","Lyon","81-90",10
2007,"ligue-1","Marsylia","0-10",5
2007,"ligue-1","Marsylia","11-20",5
2007,"ligue-1","Marsylia","21-30",12
2007,"ligue-1","Marsylia","31-40",3
2007,"ligue-1","Marsylia","41-50",9
2007,"ligue-1","Marsylia","51-60",10
2007,"ligue-1","Marsylia","61-70",4
2007,"ligue-1","Marsylia","71-80",5
2007,"ligue-1","Marsylia","81-90",5
2007,"ligue-1","Metz","0-10",2
2007,"ligue-1","Metz","11-20",1
2007,"ligue-1","Metz","21-30",1
2007,"ligue-1","Metz","31-40",4
2007,"ligue-1","Metz","41-50",2
2007,"ligue-1","Metz","51-60",3
2007,"ligue-1","Metz","61-70",4
2007,"ligue-1","Metz","71-80",2
2007,"ligue-1","Metz","81-90",8
2007,"ligue-1","Monaco","0-10",2
2007,"ligue-1","Monaco","11-20",1
2007,"ligue-1","Monaco","21-30",1
2007,"ligue-1","Monaco","31-40",4
2007,"ligue-1","Monaco","41-50",6
2007,"ligue-1","Monaco","51-60",4
2007,"ligue-1","Monaco","61-70",6
