"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2010","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2011","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2012","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2013","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2014","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2015","3",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2016","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2017","3",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2018","3",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2019","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2020","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2021","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2022","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2005","843",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2006","911",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2007","968",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2008","905",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2009","809",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2010","660",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2011","731",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2012","688",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2013","650",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2014","536",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2015","599",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2016","607",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2017","579",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2018","548",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2019","534",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2020","492",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2021","521",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","688","SRB","Serbia","2022","553",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2005","606",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2006","614",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2007","661",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2008","606",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2009","384",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2010","371",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2011","325",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2012","352",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2013","251",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2014","295",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2015","310",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2016","275",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2017","276",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2018","260",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2019","270",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2020","247",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2021","247",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","703","SVK","Slovakia","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2005","258",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2006","262",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2007","293",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2008","214",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2009","171",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2010","138",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2011","141",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2012","130",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2013","125",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2014","108",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2015","120",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2016","130",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2017","104",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2018","91",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2019","102",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2020","80",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2021","114",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","705","SVN","Slovenia","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2005","4375",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2006","4047",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2007","3754",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2008","3032",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2009","2651",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2010","2418",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2011","2035",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2012","1865",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2013","1644",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2014","1679",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2015","1689",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2016","1810",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2017","1830",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2018","1806",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2019","1755",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2020","1370",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2021","1533",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","724","ESP","Spain","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2005","440",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2006","445",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2007","471",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2008","397",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2009","358",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2010","266",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2011","319",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2012","285",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2013","260",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2014","270",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2015","259",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2016","270",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2017","253",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2018","324",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2019","221",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2020","204",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2021","210",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","752","SWE","Sweden","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2005","409",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2006","370",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2007","384",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2008","357",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2009","349",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2010","327",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2011","320",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2012","339",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2013","269",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2014","243",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2015","253",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2016","216",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2017","230",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2018","233",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2019","187",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2020","227",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2021","200",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","756","CHE","Switzerland","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2005","483",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2006","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2007","464",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2008","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2009","478",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2010","411",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2011","438",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2012","441",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2013","472",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2014","446",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2015","449",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2016","427",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2017","433",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2018","395",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2019","391",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2020","376",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2021","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","762","TJK","Tajikistan","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2005","4505",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2006","4633",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2007","5007",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2008","4236",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2009","4324",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2010","4045",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2011","3835",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2012","3750",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2013","3685",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2014","3524",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2015","7530",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2016","7300",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2017","7427",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2018","6675",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2019","5473",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2020","4866",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2021","5362",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","792","TUR","Turkiye","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2005","639",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2006","650",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2007","702",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2008","625",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2009","723",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2010","771",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2011","771",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2012","750",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2013","821",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2014","674",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2015","580",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2016","543",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2017","451",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2018","346",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2019","312",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2020","282",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2021","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","795","TKM","Turkmenistan","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2005","7229",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2006","7592",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2007","9574",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2008","7718",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2009","5348",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2010","4875",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2011","4908",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2012","5131",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2013","4833",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2014","4439",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2015","4003",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2016","3410",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2017","3432",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2018","3350",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2019","3454",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2020","3541",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2021","3238",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","804","UKR","Ukraine","2022","2791",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2005","3336",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2006","3298",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2007","3059",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2008","2645",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2009","2337",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2010","1905",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2011","1960",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2012","1802",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2013","1770",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2014","1854",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2015","1804",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2016","1860",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2017","1856",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2018","1839",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2019","1808",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2020","1516",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2021","1608",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","826","GBR","United Kingdom","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2005","43510",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2006","42708",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2007","41259",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2008","37423",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2009","33883",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2010","32999",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2011","32479",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2012","33782",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2013","32893",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2014","32744",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2015","35484",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2016","37806",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2017","37473",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2018","36835",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2019","36355",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2020","39007",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2021","42939",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","840","USA","United States","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2005","2133",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2006","2128",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2007","2253",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2008","2185",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2009","2177",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2010","2163",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2011","2161",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2012","2279",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2013","2323",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2014","2401",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2015","2549",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2016","2510",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2017","2473",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2018","2262",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2019","2096",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2020","1962",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2021","2426",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","860","UZB","Uzbekistan","2022","2356",
