COUNTRY;Country;VARIABLE;Variable;YEAR;Year;Unit Code;Unit;PowerCode Code;PowerCode;Reference Period Code;Reference Period;Value;Flag Codes;Flags
SVK;Slovak Republic;B-V-02_110_11;Operated for hire or reward;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;33615,1;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;1368,5;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;1043,9;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;1519,9;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;1607;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;1717,9;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;1706,2;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;2005,6;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;1997,2;;
SVK;Slovak Republic;B-V-02_110_12;Operated for own account;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;1974,7;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;5221,1;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;4929;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;5074,8;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;4590,8;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;5058,6;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;5211,1;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;5653;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;6290,8;;
SVK;Slovak Republic;B-V-02_110_21;National transport in the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;6451,8;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;6863;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;7445,6;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;6786;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;7584,7;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;6917,4;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;7893,6;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;8359,5;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;8290,2;;
SVK;Slovak Republic;B-V-02_110_22;International transport loaded in the territory of the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;8710,5;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;5377,4;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;6013;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;5385,8;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;5361,1;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;5916,8;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;6150,3;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;6734;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;6663,4;;
SVK;Slovak Republic;B-V-02_110_23;International transport unloaded in the territory of the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;7413,9;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;9331,4;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;9901;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;11319,4;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;11501,2;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;12259,8;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;12939,9;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;13892,6;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;12718,3;;
SVK;Slovak Republic;B-V-02_110_24;Cross trade transport;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;11733,2;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;617,8;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;755,9;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;937,6;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;967,4;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;1161,5;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;1330,4;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;1467,3;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;1399;;
SVK;Slovak Republic;B-V-02_110_25;Road cabotage transport;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;1280,4;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2010;2010;TONNE;Tonnes;3;Thousands;;;112205;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2011;2011;TONNE;Tonnes;3;Thousands;;;98983;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2012;2012;TONNE;Tonnes;3;Thousands;;;94713;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2013;2013;TONNE;Tonnes;3;Thousands;;;92417;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2014;2014;TONNE;Tonnes;3;Thousands;;;101186;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2015;2015;TONNE;Tonnes;3;Thousands;;;100694;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2016;2016;TONNE;Tonnes;3;Thousands;;;105847;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2017;2017;TONNE;Tonnes;3;Thousands;;;128839;;
SVK;Slovak Republic;B-V-03_010_00;Total goods - tonnes (1 000);2018;2018;TONNE;Tonnes;3;Thousands;;;128905;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2010;2010;TONNE;Tonnes;3;Thousands;;;79421;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2011;2011;TONNE;Tonnes;3;Thousands;;;72054;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2012;2012;TONNE;Tonnes;3;Thousands;;;67884;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2013;2013;TONNE;Tonnes;3;Thousands;;;63257;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2014;2014;TONNE;Tonnes;3;Thousands;;;68423;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2015;2015;TONNE;Tonnes;3;Thousands;;;70655;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2016;2016;TONNE;Tonnes;3;Thousands;;;74509;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2017;2017;TONNE;Tonnes;3;Thousands;;;92193;;
SVK;Slovak Republic;B-V-03_010_11;Operated for hire or reward;2018;2018;TONNE;Tonnes;3;Thousands;;;92130;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2010;2010;TONNE;Tonnes;3;Thousands;;;32784;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2011;2011;TONNE;Tonnes;3;Thousands;;;26929;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2012;2012;TONNE;Tonnes;3;Thousands;;;26829;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2013;2013;TONNE;Tonnes;3;Thousands;;;29160;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2014;2014;TONNE;Tonnes;3;Thousands;;;32763;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2015;2015;TONNE;Tonnes;3;Thousands;;;30039;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2016;2016;TONNE;Tonnes;3;Thousands;;;31338;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2017;2017;TONNE;Tonnes;3;Thousands;;;36646;;
SVK;Slovak Republic;B-V-03_010_12;Operated for own account;2018;2018;TONNE;Tonnes;3;Thousands;;;36775;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;5221,1;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;4929;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;5074,8;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;4590,8;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;5048,6;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;5211,1;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;5653;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;6290,8;;
SVK;Slovak Republic;B-V-03_110_00;Total goods - tonne-km (millions);2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;6451,8;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;4135,8;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;4087,1;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;4139,1;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;3578,3;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;3960,7;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;4208;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;4496,3;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;5164,9;;
SVK;Slovak Republic;B-V-03_110_11;Operated for hire or reward;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;5184,8;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;1085,3;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;841,9;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;935,7;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;1012,5;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;1087,9;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;1003,1;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;1156,7;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;1125,9;;
SVK;Slovak Republic;B-V-03_110_12;Operated for own account;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;1267;;
SVN;Slovenia;B-V-01_010_00;Total passengers - Passenger-km  (millions);2010;2010;PKM;Passenger-kilometres;6;Millions;;;28819;;
SVN;Slovenia;B-V-01_010_00;Total passengers - Passenger-km  (millions);2017;2017;PKM;Passenger-kilometres;6;Millions;;;10955;E;Estimated value
SVN;Slovenia;B-V-01_010_11;Motorcycles;2017;2017;PKM;Passenger-kilometres;6;Millions;;;54;E;Estimated value
SVN;Slovenia;B-V-01_010_12;Passenger cars;2010;2010;PKM;Passenger-kilometres;6;Millions;;;25636;;
SVN;Slovenia;B-V-01_010_12;Passenger cars;2017;2017;PKM;Passenger-kilometres;6;Millions;;;10213;E;Estimated value
SVN;Slovenia;B-V-01_010_13;"""Motor coaches, mini coaches, buses, mini buses and trolley buses """;2010;2010;PKM;Passenger-kilometres;6;Millions;;;3183;;
SVN;Slovenia;B-V-01_010_13;"""Motor coaches, mini coaches, buses, mini buses and trolley buses """;2017;2017;PKM;Passenger-kilometres;6;Millions;;;688;E;Estimated value
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2010;2010;TONNE;Tonnes;3;Thousands;;;81026;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2011;2011;TONNE;Tonnes;3;Thousands;;;75615;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2012;2012;TONNE;Tonnes;3;Thousands;;;62759;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2013;2013;TONNE;Tonnes;3;Thousands;;;65340;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2014;2014;TONNE;Tonnes;3;Thousands;;;74143;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2015;2015;TONNE;Tonnes;3;Thousands;;;70513;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2016;2016;TONNE;Tonnes;3;Thousands;;;75052;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2017;2017;TONNE;Tonnes;3;Thousands;;;86212;;
SVN;Slovenia;B-V-02_010_00;Total goods - tonnes (1 000);2018;2018;TONNE;Tonnes;3;Thousands;;;85406;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2010;2010;TONNE;Tonnes;3;Thousands;;;52115;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2011;2011;TONNE;Tonnes;3;Thousands;;;48138;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2012;2012;TONNE;Tonnes;3;Thousands;;;42297;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2013;2013;TONNE;Tonnes;3;Thousands;;;45478;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2014;2014;TONNE;Tonnes;3;Thousands;;;48259;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2015;2015;TONNE;Tonnes;3;Thousands;;;48975;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2016;2016;TONNE;Tonnes;3;Thousands;;;54418;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2017;2017;TONNE;Tonnes;3;Thousands;;;60473;;
SVN;Slovenia;B-V-02_010_11;Operated for hire or reward;2018;2018;TONNE;Tonnes;3;Thousands;;;62167;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2010;2010;TONNE;Tonnes;3;Thousands;;;28611;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2011;2011;TONNE;Tonnes;3;Thousands;;;27477;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2012;2012;TONNE;Tonnes;3;Thousands;;;20462;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2013;2013;TONNE;Tonnes;3;Thousands;;;19862;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2014;2014;TONNE;Tonnes;3;Thousands;;;25884;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2015;2015;TONNE;Tonnes;3;Thousands;;;21538;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2016;2016;TONNE;Tonnes;3;Thousands;;;20634;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2017;2017;TONNE;Tonnes;3;Thousands;;;25739;;
SVN;Slovenia;B-V-02_010_12;Operated for own account;2018;2018;TONNE;Tonnes;3;Thousands;;;23238;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;59737;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;52972;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;40857;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;42608;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;50698;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;43530;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;46101;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;54028;;
SVN;Slovenia;B-V-02_010_21;National transport in the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;50164;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;7309;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;7745;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;7733;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;7631;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;8137;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;9360;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;10070;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;10980;;
SVN;Slovenia;B-V-02_010_22;International transport loaded in the territory of the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;12471;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;6839;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;7199;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;6734;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;6663;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;6652;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;7308;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;6958;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;8003;;
SVN;Slovenia;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;8041;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2010;2010;TONNE;Tonnes;3;Thousands;;;5654;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2011;2011;TONNE;Tonnes;3;Thousands;;;6196;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2012;2012;TONNE;Tonnes;3;Thousands;;;5983;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2013;2013;TONNE;Tonnes;3;Thousands;;;6435;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2014;2014;TONNE;Tonnes;3;Thousands;;;6728;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2015;2015;TONNE;Tonnes;3;Thousands;;;7596;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2016;2016;TONNE;Tonnes;3;Thousands;;;8644;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2017;2017;TONNE;Tonnes;3;Thousands;;;9920;;
SVN;Slovenia;B-V-02_010_24;Cross trade transport;2018;2018;TONNE;Tonnes;3;Thousands;;;11119;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2010;2010;TONNE;Tonnes;3;Thousands;;;1487;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2011;2011;TONNE;Tonnes;3;Thousands;;;1502;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2012;2012;TONNE;Tonnes;3;Thousands;;;1452;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2013;2013;TONNE;Tonnes;3;Thousands;;;2003;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2014;2014;TONNE;Tonnes;3;Thousands;;;1928;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2015;2015;TONNE;Tonnes;3;Thousands;;;2719;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2016;2016;TONNE;Tonnes;3;Thousands;;;3279;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2017;2017;TONNE;Tonnes;3;Thousands;;;3280;;
SVN;Slovenia;B-V-02_010_25;Road cabotage transport;2018;2018;TONNE;Tonnes;3;Thousands;;;3610;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;15931;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;16438,9;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;15887,9;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;15905;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;16273;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;17911,5;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;18714;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;20814;;
SVN;Slovenia;B-V-02_110_00;Total goods - Tonne-km  (millions);2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;22225;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;14613;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;15054,1;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;14548,5;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;14682;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;14596;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;16009,6;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;17266,3;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;18963,4;;
SVN;Slovenia;B-V-02_110_11;Operated for hire or reward;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;20904;;
